Timestamp,Player_position_x,Player_position_y,Player_position_z,Object_name,Distance_to_object,Gaze_position_x,Gaze_position_y,Gaze_position_z,Object_gaze_x,Object_gaze_y
88.27923,-6.567446,3.210028,-20.72655,None,None,-8.431084,1.744007,-18.8453,
88.29065,-6.571366,3.209626,-20.72853,None,None,-8.396542,1.729499,-18.8453,
88.30205,-6.573936,3.209744,-20.73062,None,None,-8.304984,1.735593,-18.8453,
88.3134,-6.575687,3.210022,-20.7324,None,None,-8.138971,1.729284,-18.8453,
88.32375,-6.576807,3.210465,-20.73419,None,None,-8.138175,1.776447,-18.8453,
88.33469,-6.577042,3.211293,-20.73643,None,None,-8.226774,1.75003,-18.8453,
88.34601,-6.577318,3.212425,-20.73916,None,None,-8.44365,1.699071,-18.8453,
88.35691,-6.577044,3.21379,-20.74237,None,None,-8.498273,1.667445,-18.8453,
88.36817,-6.576256,3.215326,-20.74602,None,None,-8.512634,1.652527,-18.8453,
88.37922,-6.575101,3.217075,-20.74983,None,None,-8.451788,1.679413,-18.8453,
88.39034,-6.572836,3.219082,-20.75408,None,None,-8.425465,1.640563,-18.8453,
88.40148,-6.569355,3.221734,-20.75892,None,None,-8.423388,1.631278,-18.8453,
88.41246,-6.565629,3.22447,-20.76449,None,None,-8.502026,1.677773,-18.8453,
88.4235,-6.5619,3.227027,-20.77028,None,None,-8.509014,1.894312,-18.8453,
88.4347,-6.557312,3.22999,-20.77649,None,None,-8.515358,2.160717,-18.8453,
88.44585,-6.552192,3.232973,-20.78344,None,None,-8.292507,2.529052,-18.8453,
88.45682,-6.547062,3.236062,-20.7905,None,None,-8.293829,2.754448,-18.8453,
88.46824,-6.541397,3.239033,-20.79814,None,None,-8.222559,2.945438,-18.8453,
88.47923,-6.535661,3.242097,-20.80599,None,None,-8.121589,3.218845,-18.8453,
88.49074,-6.529657,3.245021,-20.81395,None,None,-8.094289,3.32336,-18.8453,
88.50169,-6.52355,3.247644,-20.82158,None,None,-8.162209,3.382334,-18.8453,
88.51262,-6.517601,3.250032,-20.82876,None,None,-8.185796,3.364109,-18.8453,
88.52346,-6.511588,3.252201,-20.83548,None,None,-8.245632,3.310255,-18.8453,
88.53468,-6.505856,3.254061,-20.84186,None,None,-8.18491,3.339544,-18.8453,
88.54578,-6.500104,3.255713,-20.84824,None,None,-8.227428,3.271847,-18.8453,
